RowNumber,CustomerId,Name,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6012,15783007,Amit Singh,520,Germany,Female,45,1,123086.39,1,1,1,41042.4,1
6013,15654183,Harish Kumar,738,France,Female,26,3,0.0,2,1,0,67484.16,0
6014,15609899,Rahul Pandey,548,Spain,Male,37,4,0.0,1,1,0,121763.68,0
6015,15747323,Maharaj Mehta,535,Spain,Male,48,9,109472.47,1,1,0,157358.43,1
6016,15582591,Rohit Nair,615,Spain,Male,59,4,155766.05,1,1,1,110275.17,0
6017,15738835,Maharaj Sharma,850,Germany,Male,38,7,101985.81,2,0,0,43801.27,0
6018,15782404,Sanjay Pandey,487,France,Female,34,2,96019.5,1,0,0,9085.0,0
6019,15697480,Ramesh Sharma,731,France,Male,30,7,0.0,2,0,1,143086.09,0
6020,15697045,Anjali Pandey,726,Spain,Female,35,9,0.0,2,0,1,100556.98,0
6021,15781234,Neha Rao,609,France,Female,35,2,147900.43,1,1,0,140000.29,0
6022,15579891,Nitin Chopra,714,France,Male,52,4,100755.66,1,1,1,186775.25,0
6023,15805690,Meena Verma,694,Spain,Female,35,7,0.0,1,1,0,133570.43,1
6024,15612139,Amit Reddy,786,France,Female,33,0,83036.05,1,0,1,154990.58,1
6025,15568834,Rohit Bose,698,Spain,Male,27,6,125427.37,2,0,0,27654.44,0
6026,15709917,Rohit Iyer,601,France,Female,46,3,98202.76,1,0,0,137763.93,0
6027,15718843,Meena Mehta,769,Spain,Male,41,1,72509.91,1,1,0,25723.73,0
6028,15799494,Deepak Joshi,850,Germany,Male,44,3,140393.65,2,0,1,186285.52,0
6029,15673439,Nitin Chopra,646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1
6030,15669011,Nitin Gupta,659,France,Female,44,9,23503.31,1,0,1,169862.01,1
6031,15581388,Deepak Mishra,487,Spain,Male,33,8,145729.71,1,1,0,41365.85,0
6032,15743153,Sunita Rao,740,Germany,Female,40,2,122295.17,2,1,1,30812.84,0
6033,15579787,Anurag Pandey,686,France,Male,39,4,0.0,2,1,0,155023.93,0
6034,15759966,Rahul Menon,612,Spain,Female,36,5,119799.27,2,1,0,159416.58,0
6035,15601045,Rohit Joshi,655,Spain,Male,37,8,163708.58,2,0,0,76259.23,0
6036,15764021,Anjali Pandey,617,France,Male,34,1,61687.33,2,1,0,105965.25,0
6037,15687218,Amit Rao,674,France,Female,27,4,79144.34,1,0,1,50743.83,0
6038,15626452,Rahul Menon,711,Spain,Male,32,5,0.0,2,1,1,147720.27,0
6039,15700964,Ramesh Bose,624,Germany,Female,27,7,104848.68,1,1,1,167387.36,0
6040,15768887,Sunita Joshi,597,Spain,Male,26,5,0.0,2,0,1,95159.13,0
6041,15735358,Shiva Singh,682,Spain,Male,46,4,0.0,1,1,1,4654.28,0
6042,15749472,Rahul Verma,775,France,Male,45,8,0.0,1,1,0,130376.68,0
6043,15685872,Sanjay Gupta,727,France,Female,29,1,146652.01,1,1,1,173486.39,0
6044,15760851,Neha Gupta,629,France,Male,31,6,0.0,2,1,0,93881.75,0
6045,15734588,Rahul Nair,684,France,Male,46,0,0.0,2,1,1,36376.97,0
6046,15784594,Shiva Menon,549,Germany,Female,37,1,130622.34,2,1,1,128499.94,0
6047,15606435,Rahul Mehta,593,Germany,Male,69,2,187013.13,2,0,1,105898.69,0
6048,15790247,Pooja Mehta,536,Spain,Male,40,9,0.0,2,1,1,11959.03,0
6049,15676433,Suresh Bajpai,707,France,Female,36,6,0.0,1,0,0,98810.78,0
6050,15625905,Anjali Rao,592,Spain,Male,41,0,0.0,2,1,0,65906.07,0
6051,15626414,Neha Mehta,703,France,Male,44,6,98862.54,1,1,0,151516.7,0
6052,15623220,Meena Menon,723,Spain,Female,45,4,0.0,2,1,0,37214.39,0
6053,15752857,Kavita Mishra,452,Germany,Male,52,1,98443.14,2,0,0,92033.98,0
6054,15677908,Anurag Iyer,552,Spain,Male,42,4,0.0,2,0,0,195692.3,0
6055,15773013,Priya Singh,633,France,Female,47,0,0.0,1,1,1,6342.84,1
6056,15623972,Ramesh Thakur,479,Germany,Female,23,9,123575.51,1,0,1,95148.28,0
6057,15738627,Shiva Kumar,768,France,Male,25,6,0.0,2,1,1,21215.67,0
6058,15643392,Rohit Iyer,742,France,Male,31,4,105239.1,1,1,1,19700.24,0
6059,15684868,Sanjay Bose,668,Germany,Male,56,9,110993.79,1,1,0,134396.64,1
6060,15627854,Maharaj Pandey,707,Spain,Male,44,3,0.0,2,1,1,135077.01,0
6061,15669253,Sanjay Pandey,754,Spain,Male,39,7,157691.98,2,1,0,133600.89,1
6062,15758023,Deepak Bajpai,544,Germany,Male,47,5,105245.21,1,0,0,99922.08,1
6063,15574558,Pooja Das,718,Spain,Male,32,8,0.0,2,1,1,41399.33,0
6064,15635256,Maharaj Reddy,762,France,Male,31,7,117687.35,1,1,1,159344.43,0
6065,15680399,Deepak Reddy,772,France,Male,23,2,0.0,2,1,0,18364.19,0
6066,15674720,Sanjay Menon,691,Germany,Female,37,7,123067.63,1,1,1,98162.44,1
6067,15580249,Priya Sharma,502,France,Male,45,0,0.0,1,0,0,84663.21,0
6068,15675431,Maharaj Menon,563,France,Female,34,6,0.0,2,0,0,36536.93,0
6069,15698285,Shiva Bajpai,676,France,Female,41,4,101457.14,1,1,1,79101.67,0
6070,15810775,Rahul Singh,576,Spain,Male,52,2,100549.43,2,1,1,16644.16,0
6071,15678173,Maharaj Kumar,629,Spain,Male,35,4,174588.8,2,0,1,158420.14,0
6072,15665222,Kavita Chopra,625,Spain,Male,52,8,121161.57,1,1,0,48988.28,0
6073,15803908,Rohit Patel,628,France,Male,45,9,0.0,2,1,1,96862.56,0
6074,15586039,Ramesh Mishra,471,Germany,Female,36,5,90063.74,2,1,1,96366.7,0
6075,15802570,Meena Gupta,811,France,Female,45,5,0.0,2,1,1,146123.19,0
6076,15781451,Harish Gupta,504,France,Male,42,3,134936.97,2,0,0,135178.91,0
6077,15721019,Shiva Gupta,687,France,Female,24,3,110495.27,1,1,0,158615.41,0
6078,15738588,Anjali Joshi,660,Germany,Female,37,2,133200.09,1,0,0,71433.88,0
6079,15730657,Vikram Verma,548,France,Female,41,4,82596.8,1,0,1,55672.09,0
6080,15739292,Maharaj Nair,609,Germany,Male,31,9,103837.75,1,1,1,150218.11,0
6081,15725945,Priya Rao,659,Spain,Female,42,2,0.0,1,0,0,162734.31,1
6082,15813159,Rohit Das,526,France,Male,52,8,93590.47,1,0,1,21228.71,1
6083,15636820,Shiva Reddy,725,Germany,Male,40,8,104149.66,1,1,0,62027.9,0
6084,15603880,Rahul Thakur,519,Germany,Male,38,1,114141.64,1,1,1,60988.21,1
6085,15619494,Maharaj Patel,562,Germany,Female,31,9,117153.0,1,1,1,108675.01,0
6086,15596992,Amit Nair,482,Germany,Male,45,7,156353.46,1,1,0,72643.95,1
6087,15735025,Meena Nair,535,Spain,Male,37,3,175534.78,2,1,1,9241.52,0
6088,15730759,Shiva Patel,561,France,Female,27,9,135637.0,1,1,0,153080.4,1
6089,15752912,Maharaj Kumar,661,France,Female,30,7,0.0,2,1,0,72196.57,0
6090,15711316,Ramesh Bajpai,771,France,Male,27,2,0.0,2,1,1,199527.34,0
6091,15738785,Sunita Mishra,545,France,Male,26,7,0.0,2,0,1,156598.23,0
6092,15777896,Sunita Chopra,850,Germany,Female,33,2,83415.04,1,0,1,74917.64,0
6093,15628963,Pooja Mishra,601,Germany,Male,43,3,141859.12,2,1,1,111249.62,0
6094,15742126,Amit Singh,712,Germany,Male,38,7,132767.66,2,1,1,59115.77,0
6095,15575623,Vikram Thakur,589,France,Female,31,10,110635.32,1,1,0,148218.86,0
6096,15741652,Pooja Kumar,600,Spain,Male,37,8,177657.35,1,1,1,77142.32,0
6097,15738884,Rohit Sharma,642,Germany,Male,41,4,157777.58,1,1,0,67484.6,0
6098,15615050,Sanjay Reddy,575,Germany,Male,47,9,107915.94,2,1,1,63452.18,1
6099,15803005,Pooja Sharma,570,Germany,Female,57,5,86568.75,1,0,1,103660.31,0
6100,15743498,Suresh Mehta,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1
6101,15720463,Suresh Nair,796,France,Male,30,2,137262.71,2,1,0,62905.29,0
6102,15588695,Sunita Kumar,833,Spain,Male,32,6,0.0,1,1,1,44323.22,1
6103,15665802,Rahul Chopra,642,Spain,Female,36,6,0.0,2,1,1,97938.59,0
6104,15571144,Amit Nair,655,France,Male,28,10,0.0,2,0,1,126565.21,0
6105,15750731,Rohit Nair,736,Germany,Male,50,9,116309.01,1,1,0,185360.4,1
6106,15605134,Vikram Bose,617,France,Female,34,0,131244.65,2,1,0,183229.02,0
6107,15626044,Rohit Verma,762,Germany,Male,28,3,125155.83,2,1,1,106024.02,0
6108,15737910,Meena Thakur,703,Germany,Male,35,5,140691.08,2,1,0,167810.26,0
6109,15761076,Priya Reddy,507,France,Male,41,3,58820.32,2,1,1,138536.09,0
6110,15710105,Amit Sharma,581,Germany,Female,26,3,105099.45,1,1,1,184520.0,1
6111,15577402,Anurag Iyer,593,France,Male,31,9,0.0,2,0,1,20492.16,0
6112,15803337,Maharaj Verma,648,France,Male,23,9,168372.52,1,1,0,134676.72,0
6113,15654372,Anjali Pandey,462,Germany,Male,34,1,94682.56,2,1,0,138478.2,0
6114,15585867,Ramesh Mishra,596,Spain,Male,36,2,0.0,2,0,1,125557.95,0
6115,15662488,Shiva Bose,627,France,Female,44,5,0.0,2,1,0,82969.61,1
6116,15604813,Pooja Singh,494,France,Male,40,7,0.0,2,0,1,158071.69,0
6117,15611644,Vikram Bose,627,France,Male,73,0,146329.73,1,0,1,43615.67,0
6118,15674928,Sanjay Mishra,850,Spain,Male,37,2,0.0,2,1,0,119969.99,0
6119,15656100,Sanjay Menon,632,France,Female,49,5,167962.7,1,0,0,140201.21,0
6120,15764293,Anurag Rao,490,France,Male,33,1,0.0,2,1,1,80792.83,0
6121,15636423,Anurag Sharma,715,France,Male,40,7,0.0,1,1,1,141359.11,0
6122,15607629,Anurag Kumar,679,France,Male,48,8,0.0,2,1,0,23344.94,0
6123,15577313,Anjali Das,619,France,Male,44,3,116967.68,1,1,0,5075.17,1
6124,15714493,Rahul Joshi,465,Spain,Female,33,6,0.0,2,1,1,95500.98,0
6125,15643359,Anurag Mishra,736,Spain,Male,32,7,0.0,1,0,1,79082.62,0
6126,15687913,Priya Chopra,501,Germany,Female,34,7,93244.42,1,0,1,199805.63,0
6127,15790935,Sanjay Mehta,535,France,Female,29,5,0.0,2,0,1,52709.55,0
6128,15708693,Pooja Singh,759,France,Female,33,2,0.0,2,1,0,56583.88,0
6129,15672016,Anjali Thakur,819,France,Male,35,1,0.0,2,0,1,3385.04,0
6130,15727605,Anurag Gupta,533,Germany,Male,43,4,80442.06,2,0,1,12537.42,0
6131,15651144,Vikram Rao,632,Germany,Female,35,2,150561.03,2,0,0,64722.61,0
6132,15749401,Neha Rao,686,France,Male,60,9,0.0,3,1,1,75246.21,1
6133,15691874,Neha Nair,687,France,Female,34,9,125474.44,1,1,0,198929.84,0
6134,15620735,Sunita Das,667,Germany,Female,33,4,127076.68,2,1,0,69011.66,0
6135,15769781,Neha Bajpai,699,Spain,Female,25,8,0.0,2,1,1,52404.47,0
6136,15624611,Anjali Pandey,497,Spain,Male,37,8,128650.11,2,1,1,163641.53,0
6137,15773071,Pooja Reddy,780,Spain,Female,33,6,145580.61,1,1,1,154598.56,0
6138,15720371,Sunita Das,652,France,Female,51,3,0.0,1,1,0,173989.47,1
6139,15717984,Pooja Iyer,477,France,Male,47,9,144900.58,1,1,0,61315.37,1
6140,15806407,Rahul Mehta,652,France,Female,37,4,0.0,2,1,0,143393.24,0
6141,15785042,Suresh Gupta,488,France,Female,31,8,97588.6,1,0,0,124210.53,0
6142,15809302,Maharaj Verma,572,France,Male,24,1,0.0,2,1,1,151460.84,0
6143,15677550,Harish Iyer,755,France,Female,38,1,0.0,2,1,0,20734.81,0
6144,15654096,Shiva Gupta,779,Germany,Female,24,10,122200.31,2,1,0,43705.56,0
6145,15617320,Shiva Nair,693,Spain,Female,46,3,151709.33,1,1,0,180736.24,0
6146,15653065,Anjali Verma,530,Spain,Female,22,7,0.0,2,1,0,104170.48,0
6147,15649112,Suresh Bajpai,738,Spain,Female,33,3,122134.4,2,0,1,27867.59,0
6148,15690526,Suresh Patel,690,Germany,Male,31,2,137260.45,2,1,0,55387.28,0
6149,15806945,Maharaj Menon,611,France,Female,30,9,88594.14,1,1,0,196332.45,0
6150,15670066,Neha Bajpai,643,Spain,Male,34,6,0.0,2,1,1,116046.22,0
6151,15625761,Pooja Das,632,Germany,Male,41,8,127205.32,4,1,0,93874.87,1
6152,15761525,Anjali Patel,727,Spain,Female,31,10,96997.09,2,0,0,76614.04,0
6153,15735080,Shiva Bose,508,France,Female,64,2,0.0,1,1,1,6076.62,0
6154,15619537,Maharaj Singh,550,France,Male,31,5,142200.19,2,1,1,122221.71,0
6155,15598162,Priya Singh,754,Germany,Female,39,3,160761.41,1,1,1,24156.03,0
6156,15694300,Harish Gupta,759,France,Male,26,4,0.0,2,1,0,135394.62,0
6157,15637235,Sunita Kumar,794,Spain,Male,33,8,0.0,2,0,0,91340.02,0
6158,15612444,Vikram Patel,549,France,Male,29,3,0.0,2,1,0,146090.38,0
6159,15626457,Rahul Menon,671,France,Male,31,0,116234.61,1,1,0,172096.08,0
6160,15627995,Maharaj Reddy,756,Germany,Female,26,5,155143.52,1,0,1,135034.57,1
6161,15706128,Meena Reddy,632,France,Female,21,1,0.0,2,1,0,84008.66,0
6162,15666430,Harish Mehta,579,France,Male,38,8,0.0,2,0,0,91763.67,0
6163,15627385,Sunita Bose,748,France,Male,34,5,84009.47,1,1,1,137001.1,0
6164,15581323,Ramesh Singh,488,Germany,Female,28,7,139246.22,2,1,0,106799.49,0
6165,15608109,Anjali Singh,710,Germany,Male,58,7,170113.0,2,0,1,10494.64,0
6166,15801942,Amit Bajpai,619,Spain,Female,41,8,0.0,3,1,1,79866.73,1
6167,15567431,Vikram Das,773,France,Male,64,2,145578.28,1,0,1,186172.85,0
6168,15810167,Maharaj Patel,657,Spain,Male,75,7,126273.95,1,0,1,91673.6,0
6169,15644501,Nitin Chopra,579,France,Female,26,10,162482.76,1,1,1,18458.2,0
6170,15785290,Deepak Sharma,542,France,Male,29,9,0.0,1,1,0,8342.35,0
6171,15611157,Maharaj Mehta,709,France,Female,32,2,87814.89,1,1,0,138578.37,0
6172,15673837,Deepak Menon,617,Spain,Male,61,3,113858.95,1,1,1,38129.22,0
6173,15656822,Rahul Rao,568,Germany,Male,43,5,87612.64,4,1,1,107155.4,1
6174,15580560,Priya Pandey,769,France,Female,73,1,0.0,1,1,1,29792.11,0
6175,15760641,Kavita Chopra,608,Germany,Male,26,1,106648.98,1,0,1,7063.6,0
6176,15587584,Harish Menon,503,Spain,Male,31,4,0.0,2,1,1,21645.06,0
6177,15604146,Harish Iyer,608,Germany,Female,38,8,103653.51,2,1,1,137079.86,0
6178,15813974,Rohit Kumar,731,Germany,Male,37,3,116880.53,1,0,0,172718.35,1
6179,15746986,Amit Pandey,850,Germany,Female,40,4,97990.49,2,0,0,106691.02,0
6180,15759741,Neha Verma,591,Germany,Female,34,4,150635.3,1,1,1,72274.84,0
6181,15734892,Vikram Pandey,579,Spain,Male,37,4,0.0,2,1,1,32246.63,0
6182,15797194,Ramesh Bose,570,France,Male,39,10,129674.89,2,1,0,80552.36,0
6183,15723786,Deepak Menon,709,France,Female,37,9,0.0,2,1,0,16733.59,0
6184,15642726,Maharaj Kumar,611,France,Male,53,3,83568.26,1,0,0,1235.49,0
6185,15664339,Rohit Rao,775,Spain,Male,48,4,178144.91,2,0,0,50168.41,1
6186,15754526,Suresh Mehta,699,Germany,Male,36,6,147137.74,1,1,1,33687.9,0
6187,15703037,Deepak Singh,618,France,Male,37,5,0.0,1,0,1,178705.45,1
6188,15751412,Harish Mehta,704,France,Male,36,3,114370.41,1,0,1,66810.48,0
6189,15609558,Pooja Mishra,835,Germany,Female,47,5,108289.28,2,1,1,45859.55,1
6190,15572408,Anjali Das,714,Germany,Male,39,3,149887.49,2,1,0,63846.36,0
6191,15613923,Pooja Patel,581,Spain,Female,43,4,170172.9,1,0,1,100236.02,0
6192,15747000,Nitin Iyer,592,France,Male,27,3,0.0,2,1,1,19645.65,0
6193,15731781,Neha Kumar,551,France,Male,43,7,0.0,2,1,0,178393.68,0
6194,15727198,Meena Das,689,Germany,Female,28,2,64808.32,2,0,0,78591.15,0
6195,15794273,Suresh Mehta,604,France,Female,56,0,62732.65,1,0,1,124954.56,0
6196,15804950,Suresh Iyer,514,France,Female,41,7,0.0,2,1,1,3756.65,0
6197,15576304,Sanjay Joshi,698,France,Male,29,5,95167.55,1,1,1,152723.23,0
6198,15645200,Sanjay Singh,581,Germany,Female,54,2,152508.99,1,1,0,187597.98,1
6199,15779627,Harish Kumar,573,Germany,Male,31,0,134644.19,1,1,1,70381.49,0
6200,15750755,Nitin Patel,449,Spain,Female,33,8,0.0,2,0,0,156792.89,0
6201,15569654,Kavita Joshi,850,Germany,Female,31,3,51293.47,1,0,0,35534.68,0
6202,15753079,Kavita Reddy,612,France,Male,41,5,0.0,3,0,0,151256.22,0
6203,15684995,Harish Mishra,690,Spain,Male,49,8,116622.73,1,0,1,51011.29,0
6204,15790763,Nitin Mishra,599,Spain,Female,49,2,0.0,2,1,0,111190.53,0
6205,15766458,Deepak Pandey,498,France,Male,33,1,198113.86,1,1,0,69664.35,0
6206,15616221,Sunita Joshi,497,France,Female,29,4,85646.81,1,0,0,63233.02,1
6207,15776124,Pooja Das,802,Spain,Male,51,7,0.0,1,0,1,40855.79,0
6208,15665811,Shiva Bose,644,France,Male,33,9,141234.98,1,1,0,95673.05,0
6209,15729804,Pooja Menon,714,France,Male,34,10,0.0,2,1,1,80234.14,0
6210,15714062,Nitin Verma,690,France,Female,40,9,77641.99,1,0,0,189051.59,1
6211,15592197,Ramesh Mishra,522,Spain,Male,30,3,0.0,2,1,0,145490.85,0
6212,15793116,Harish Pandey,502,Germany,Female,40,7,117304.29,1,0,0,196278.32,0
6213,15638231,Anjali Chopra,730,Spain,Female,62,2,0.0,2,1,1,162889.1,0
6214,15697678,Amit Verma,590,Germany,Male,36,6,92340.69,2,1,1,174667.58,0
6215,15800412,Sunita Joshi,458,Germany,Male,35,9,146780.52,2,1,1,3476.38,0
6216,15597610,Maharaj Menon,553,Spain,Male,41,6,144974.55,1,1,1,19344.92,0
6217,15726634,Deepak Bose,479,France,Male,47,1,0.0,1,1,0,95270.83,0
6218,15670866,Kavita Iyer,693,France,Male,31,2,0.0,2,1,1,107759.31,0
6219,15667462,Sanjay Singh,707,Spain,Male,43,10,0.0,2,1,0,118368.2,0
6220,15662574,Rohit Singh,636,Spain,Male,37,1,115137.26,1,1,0,52484.01,0
6221,15716926,Rohit Gupta,807,France,Male,33,10,101952.97,2,1,0,178153.65,0
6222,15603554,Maharaj Gupta,513,France,Female,45,0,164649.52,3,1,0,49915.52,1
6223,15716800,Anurag Das,582,France,Male,31,2,0.0,2,1,1,33747.03,0
6224,15679429,Deepak Gupta,694,France,Male,32,0,91956.49,1,1,1,59961.81,0
6225,15616122,Rahul Iyer,777,France,Male,39,8,0.0,2,1,1,18613.52,0
6226,15742172,Deepak Iyer,598,Germany,Male,32,9,123938.6,2,1,0,198894.42,0
6227,15792305,Rohit Thakur,762,Germany,Male,46,6,123571.77,3,0,1,57014.17,1
6228,15636016,Meena Singh,588,France,Female,34,3,120777.88,1,1,1,131729.52,0
6229,15733138,Anjali Menon,663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0
6230,15669741,Deepak Gupta,777,France,Male,36,7,0.0,1,1,0,106472.34,0
6231,15616954,Deepak Pandey,592,France,Male,71,4,0.0,2,0,1,17013.54,0
6232,15729238,Shiva Thakur,631,Germany,Male,48,1,106396.48,1,1,1,150661.42,1
6233,15718242,Maharaj Rao,725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1
6234,15682914,Anjali Singh,850,France,Male,34,2,72079.71,1,1,1,115767.93,0
6235,15654274,Deepak Singh,540,France,Male,37,6,0.0,2,1,0,141998.89,0
6236,15691457,Amit Sharma,674,Spain,Male,36,2,0.0,2,1,1,182787.17,0
6237,15719649,Anurag Das,553,France,Male,38,3,99844.68,1,0,0,187915.7,0
6238,15778897,Vikram Singh,630,France,Female,28,1,0.0,2,1,1,133267.78,0
6239,15589437,Amit Kumar,466,France,Male,26,3,156815.71,1,1,1,137476.09,0
6240,15682369,Meena Iyer,613,France,Male,47,6,146034.74,1,1,1,77146.14,0
6241,15626507,Harish Bajpai,558,France,Male,27,1,152283.39,1,1,0,183271.15,0
6242,15571995,Rohit Nair,775,Germany,Female,33,1,118897.1,2,1,1,26362.4,0
6243,15673333,Priya Gupta,698,Germany,Male,52,8,96781.39,1,1,1,153373.71,0
6244,15748752,Deepak Bose,608,Germany,Male,33,1,102772.67,2,1,0,70705.58,0
6245,15725302,Rohit Joshi,670,Spain,Female,20,4,0.0,2,1,0,119759.24,0
6246,15722083,Meena Mishra,591,Spain,Male,39,8,0.0,2,0,0,42392.24,0
6247,15771442,Harish Pandey,633,France,Male,40,4,150578.0,1,0,1,34670.62,1
6248,15803633,Maharaj Menon,678,France,Female,46,1,0.0,2,0,0,82106.19,0
6249,15672185,Harish Kumar,590,France,Male,47,3,0.0,2,1,0,171774.5,0
6250,15806486,Nitin Mishra,705,France,Female,48,0,0.0,2,0,0,149772.61,0
6251,15570895,Anurag Bajpai,608,France,Male,42,10,163548.07,1,1,0,38866.85,0
6252,15614520,Pooja Kumar,682,France,Female,37,8,148580.12,1,1,0,35179.18,0
6253,15687492,Rahul Mehta,596,Germany,Male,32,3,96709.07,2,0,0,41788.37,0
6254,15675337,Neha Joshi,395,Germany,Female,34,5,106011.59,1,1,1,17376.57,1
6255,15721047,Sanjay Patel,578,Germany,Male,37,1,135650.88,1,1,0,199428.19,0
6256,15589017,Vikram Joshi,547,Germany,Male,55,4,111362.76,3,1,0,16922.28,1
6257,15611186,Neha Patel,609,France,Male,37,1,39344.83,1,1,1,178291.89,1
6258,15617301,Deepak Chopra,774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0
6259,15726046,Deepak Joshi,712,France,Female,27,2,133009.51,1,1,0,126809.15,0
6260,15585748,Vikram Das,585,Germany,Female,28,9,135337.49,2,1,1,40385.61,0
6261,15672826,Anurag Singh,666,France,Female,32,10,112536.57,2,1,1,34350.54,0
6262,15595162,Neha Chopra,708,Spain,Female,35,8,122570.69,1,0,0,199005.88,0
6263,15650026,Anurag Patel,513,France,Male,44,1,63562.02,2,0,1,52629.73,1
6264,15745826,Neha Bajpai,445,France,Male,37,3,0.0,2,1,1,180012.39,0
6265,15708610,Sunita Thakur,690,Germany,Male,44,9,100368.63,2,0,0,35342.33,0
6266,15624471,Anurag Das,850,France,Male,37,6,0.0,2,1,0,109291.22,0
6267,15590097,Neha Nair,537,Spain,Female,33,7,136082.0,1,1,0,62746.54,0
6268,15689328,Maharaj Kumar,705,Germany,Male,48,9,114169.16,1,0,0,173273.2,1
6269,15582154,Vikram Patel,670,France,Female,45,5,47884.92,1,1,1,54340.24,0
6270,15734626,Pooja Sharma,652,Spain,Female,36,1,0.0,2,1,1,19302.78,0
6271,15702806,Ramesh Bajpai,696,Spain,Male,24,9,0.0,1,0,0,10883.52,0
6272,15620756,Ramesh Rao,747,France,Male,49,6,202904.64,1,1,1,17298.72,1
6273,15611331,Rohit Sharma,511,France,Female,46,1,0.0,1,1,1,115779.48,1
6274,15576935,Deepak Gupta,743,Spain,Male,43,2,161807.18,2,0,1,93228.86,1
6275,15661275,Kavita Kumar,532,Germany,Male,52,3,110791.97,1,1,0,148704.77,1
6276,15814940,Sanjay Reddy,642,Spain,Female,33,9,0.0,2,1,1,150475.14,0
6277,15768471,Nitin Joshi,554,Germany,Female,54,6,108755.0,1,1,0,40914.32,1
6278,15697391,Pooja Sharma,604,Spain,Female,34,3,0.0,2,1,0,38587.7,0
6279,15793346,Harish Nair,602,France,Female,72,3,0.0,2,1,1,171260.66,0
6280,15608338,Ramesh Patel,757,Spain,Female,55,9,117294.12,4,1,0,94187.47,1
6281,15578546,Kavita Gupta,491,Germany,Male,26,4,102251.14,1,1,1,145900.89,0
6282,15656921,Neha Joshi,850,France,Male,31,4,0.0,2,0,0,152298.28,0
6283,15761340,Harish Verma,521,France,Male,22,5,0.0,2,1,1,99828.45,0
6284,15591135,Sunita Gupta,726,France,Male,37,2,132057.92,2,1,0,34743.98,0
6285,15623219,Neha Reddy,596,France,Male,33,8,0.0,1,1,0,121189.3,1
6286,15655229,Maharaj Nair,850,Germany,Female,35,7,114285.2,1,0,1,129660.59,0
6287,15805884,Sanjay Iyer,637,France,Female,41,9,0.0,2,1,0,145477.36,0
6288,15668289,Maharaj Kumar,690,Spain,Male,32,2,76087.98,1,0,1,151822.66,0
6289,15568562,Suresh Nair,689,France,Male,40,8,160272.27,1,1,0,49656.24,0
6290,15773276,Suresh Menon,633,Spain,Male,63,4,114552.6,1,1,0,73856.28,1
6291,15622801,Vikram Das,555,France,Female,27,8,102000.17,1,1,1,116757.0,0
6292,15779886,Kavita Rao,563,Spain,Male,24,7,0.0,2,0,0,16319.56,0
6293,15713673,Sunita Iyer,494,France,Female,33,1,137853.0,1,0,1,90273.85,0
6294,15783083,Kavita Bose,534,France,Male,27,9,0.0,2,1,0,161344.13,0
6295,15742824,Nitin Nair,696,Germany,Male,42,7,162318.61,1,1,0,121061.89,0
6296,15621550,Shiva Reddy,535,Spain,Female,50,1,140292.58,3,0,0,69531.22,1
6297,15799480,Meena Mishra,600,France,Male,34,0,0.0,2,0,1,3756.23,0
6298,15625247,Maharaj Bajpai,807,France,Female,34,1,0.0,1,0,0,114448.13,0
6299,15755241,Rohit Reddy,714,France,Female,52,2,0.0,1,0,1,144045.08,1
6300,15575679,Anjali Kumar,590,France,Male,24,7,126431.54,1,1,0,58781.11,0
6301,15668235,Meena Iyer,614,France,Female,41,3,123475.04,1,1,1,179227.52,0
6302,15683183,Sanjay Pandey,766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0
6303,15684592,Shiva Kumar,557,Spain,Male,42,4,0.0,2,0,1,86642.38,0
6304,15591169,Ramesh Sharma,788,Germany,Female,49,4,137455.99,1,1,0,184178.29,1
6305,15653455,Maharaj Bajpai,648,France,Female,38,2,0.0,2,0,1,9551.49,0
6306,15732563,Meena Pandey,726,Germany,Female,33,7,99046.31,2,1,1,56053.06,0
6307,15656471,Suresh Pandey,773,France,Male,33,9,0.0,2,1,1,1118.31,0
6308,15598510,Anurag Kumar,583,Germany,Male,27,4,105907.42,2,1,1,195732.04,0
6309,15766427,Neha Joshi,565,Germany,Male,52,5,97720.35,2,1,0,175070.94,1
6310,15785342,Harish Chopra,705,France,Male,25,9,0.0,2,0,1,112331.19,0
6311,15641595,Sanjay Chopra,685,Spain,Male,43,4,97392.18,2,1,0,43956.83,0
6312,15798429,Vikram Patel,741,France,Male,29,8,0.0,2,1,1,115994.52,0
6313,15648136,Nitin Mishra,658,Germany,Female,28,9,152812.58,1,1,0,166682.57,0
6314,15812482,Maharaj Chopra,575,France,Male,27,3,139301.68,1,1,0,99843.98,0
6315,15790810,Shiva Gupta,844,France,Female,41,10,76319.64,1,1,1,141175.18,1
6316,15687421,Amit Singh,559,Spain,Male,67,9,125919.35,1,1,0,175910.95,1
6317,15765643,Kavita Singh,725,France,Male,37,6,124348.38,2,0,1,176984.34,0
6318,15654878,Amit Gupta,450,France,Male,29,7,117199.8,1,1,1,43480.63,0
